,rest_wave,flux
616,4163.95117424,8.201437760054804e-09
617,4164.929511599999,7.806679336010714e-09
618,4165.908066319999,7.411833207362089e-09
619,4166.886295,7.017118635619533e-09
620,4167.86452368,6.622404063877343e-09
621,4168.8430784,6.81457305736807e-09
622,4169.82130708,7.1140965674874446e-09
623,4170.7998618,7.413719907684594e-09
624,4171.7781991599995,7.713276694496375e-09
625,4172.7564278400005,8.012800204616028e-09
626,4173.73498256,8.312423544813178e-09
627,4174.7132112399995,8.611947054932275e-09
628,4175.691765959999,8.959333140720379e-09
629,4176.66999464,9.337812124213941e-09
630,4177.648332,9.716333156255228e-09
631,4178.626886720001,1.009493828539373e-08
632,4179.6051154,1.0473417268886587e-08
633,4180.58367012,1.0852022398024736e-08
634,4181.5618988,1.1230501381517946e-08
635,4182.540127480001,1.152323423646713e-08
636,4183.5186822000005,1.1657933092099003e-08
637,4184.49701956,1.1792602027949454e-08
638,4185.4754656,1.1927285923690617e-08
639,4186.45380296,1.2061954859541195e-08
640,4187.43203164,1.219660883550106e-08
641,4188.41058636,1.2331307691132933e-08
642,4189.38881504,1.24545255925007e-08
643,4190.36736976,1.245683829246777e-08
644,4191.34559844,1.245915022187732e-08
645,4192.3239358,1.2461462408139378e-08
646,4193.30249052,1.2463775108106446e-08
647,4194.2807192,1.2466087037515996e-08
648,4195.25927392,1.2468399737483065e-08
649,4196.2375026,1.2470711666892616e-08
650,4197.21583996,1.250753343136745e-08
651,4198.194286,1.255251685154757e-08
652,4199.17262336,1.2597495275235418e-08
653,4200.15117808,1.264248369190785e-08
654,4201.12940676,1.2687457119103385e-08
655,4202.10763544,1.2732430546298921e-08
656,4203.08619016,1.2777418962971353e-08
657,4204.06441884,1.2740250825018035e-08
658,4205.04297356,1.2626864532571586e-08
659,4206.02131092,1.25135034258853e-08
660,4206.9995395999995,1.2400154912079252e-08
661,4207.978094319999,1.2286768619632803e-08
662,4208.956323,1.2173420105826544e-08
663,4209.93487772,1.2060033813380096e-08
664,4210.9131064,1.1931465276591739e-08
665,4211.89144376,1.1747781425460307e-08
666,4212.869889799999,1.156407716954643e-08
667,4213.84822716,1.1380393318414828e-08
668,4214.8267818799995,1.1196668657718504e-08
669,4215.8050105600005,1.1013005211369178e-08
670,4216.78323924,1.0829341765020193e-08
671,4217.7617939599995,1.0645617104323868e-08
672,4218.74013132,1.0265612688844741e-08
673,4219.71857736,9.864157119167982e-09
674,4220.69691472,9.462746140802343e-09
675,4221.6751434,9.06137975374708e-09
676,4222.65369812,8.659879592759947e-09
677,4223.6319268,8.258513205704684e-09
678,4224.61048152,7.85701304471755e-09
679,4225.588710200001,7.798554903918758e-09
680,4226.56704756,7.994141116667111e-09
681,4227.54560228,8.189770783361972e-09
682,4228.52383096,8.385335269137254e-09
683,4229.50238568,8.580964935832115e-09
684,4230.48061436,8.776529421607397e-09
685,4231.45895172,8.972115634355932e-09
686,4232.43739776,9.18735401090647e-09
687,4233.41573512,9.466562207354225e-09
688,4234.39428984,9.745832436282755e-09
689,4235.37251852,1.0025009616489995e-08
690,4236.3507472,1.0304186796697234e-08
691,4237.32930192,1.0583457025625765e-08
692,4238.3075306,1.0862634205833005e-08
693,4239.28608532,1.1141904434761535e-08
694,4240.26442268,1.1330196532329164e-08
695,4241.24265136,1.1506380494375185e-08
696,4242.22120608,1.1682623177883929e-08
697,4243.19943476,1.185880713992995e-08
698,4244.17798948,1.2035049823438693e-08
699,4245.15621816,1.2211233785484715e-08
700,4246.1345555200005,1.2387437321351698e-08
701,4247.11311024,1.254550226797487e-08
702,4248.09133892,1.2686600190584681e-08
703,4249.06989364,1.2827745140610079e-08
704,4250.0481223199995,1.296884306321976e-08
705,4251.026351,1.3109940985829704e-08
706,4252.00490572,1.32510859358551e-08
707,4252.98324308,1.339219953427002e-08
708,4253.96168912,1.351076892493237e-08
709,4254.94002648,1.3491651682399167e-08
710,4255.91825516,1.3472536563532085e-08
711,4256.89680988,1.3453415073666604e-08
712,4257.87503856,1.3434299954799522e-08
713,4258.8535932800005,1.3415178464934024e-08
714,4259.83193064,1.339606122240082e-08
