,rest_wave,flux
490,4610.267052,1.1981603659959944e-08
491,4611.383424,1.2416366991891529e-08
492,4612.499672,1.359209833933053e-08
493,4613.616168,2.171430632612798e-08
494,4614.732292000001,2.983380811302882e-08
495,4615.848416,3.795330989991642e-08
496,4616.964912,4.607551788672049e-08
497,4618.081036,5.419501967360809e-08
498,4619.197532,6.231722766041215e-08
499,4620.3137799999995,6.966947898320166e-08
500,4621.4299040000005,6.738275633224181e-08
501,4622.5464,6.509527152508517e-08
502,4623.662524,6.280854887412717e-08
503,4624.77902,6.052106406697052e-08
504,4625.895144,5.8234341416012526e-08
505,4627.011391999999,5.594736471298956e-08
506,4628.127764,5.351777729177061e-08
507,4629.244012,4.759501816391177e-08
508,4630.360508,4.167094315977812e-08
509,4631.476632,3.57488419700591e-08
510,4632.592756,2.982674078034008e-08
511,4633.709252,2.390266577620643e-08
512,4634.825376,1.7980564586487407e-08
513,4635.941872,1.2056489582348935e-08
514,4637.05812,1.2033981092111646e-08
515,4638.174244,1.2055130249148908e-08
516,4639.2907399999995,1.2076286455121955e-08
517,4640.4068640000005,1.2097435612159233e-08
518,4641.52336,1.2118591818132282e-08
519,4642.639484,1.2139740975169542e-08
520,4643.7557320000005,1.216089248185207e-08
521,4644.872104,1.1718883730667374e-08
522,4645.988352,1.1244179325292007e-08
523,4647.104848,1.0769369453486032e-08
524,4648.220972,1.0294717781326166e-08
525,4649.337096,9.820066109166299e-09
526,4650.453592,9.345256237360323e-09
527,4651.569716,8.870604565200456e-09
528,4652.686212,9.372523158953403e-09
529,4653.80246,1.0028824380931657e-08
530,4654.918584,1.0685052696753198e-08
531,4656.035080000001,1.134149973104488e-08
532,4657.151204,1.1997728046865887e-08
533,4658.2677,1.2654175081157567e-08
534,4659.383824,1.3310403396978575e-08
535,4660.500072,1.3473869613712478e-08
536,4661.616444,1.3499045143326741e-08
537,4662.7326920000005,1.352421787659205e-08
538,4663.849188,1.3549396202555249e-08
539,4664.965312,1.3574566139471601e-08
540,4666.0814359999995,1.3599736076387934e-08
541,4667.197932,1.3624914402351152e-08
542,4668.314056,1.3274856961615642e-08
543,4669.430552,1.275312487892671e-08
544,4670.5468,1.2231508685194103e-08
545,4671.662924,1.1709950435939869e-08
546,4672.77942,1.1188218353250936e-08
547,4673.895544,1.0666660103996703e-08
548,4675.01204,1.014492802130777e-08
549,4676.128164,1.0236850654261963e-08
550,4677.244412,1.0773599564335756e-08
551,4678.3607839999995,1.1310408099926853e-08
552,4679.477032,1.1847157010000647e-08
553,4680.593528,1.238402517110992e-08
554,4681.709652,1.2920714455665538e-08
555,4682.825776,1.3457403740221593e-08
556,4683.942272,1.3933601398943564e-08
557,4685.058395999999,1.4338693860201674e-08
558,4686.174892,1.4743921337278932e-08
559,4687.29114,1.5149058803810313e-08
560,4688.4072639999995,1.5554151265068423e-08
561,4689.52376,1.595937874214568e-08
562,4690.639884,1.636447120340412e-08
563,4691.75638,1.6559563307077747e-08
564,4692.872504,1.6328366663632824e-08
565,4693.988752,1.6097144334525897e-08
566,4695.105124000001,1.5865896319756967e-08
567,4696.221372,1.5634673990650228e-08
568,4697.337868,1.540340029021948e-08
569,4698.453992,1.5172203646774556e-08
570,4699.570116,1.4901837578197704e-08
571,4700.6866119999995,1.4461048464753298e-08
572,4701.80286,1.4020357260929582e-08
573,4702.919232,1.357961710229534e-08
574,4704.0354800000005,1.3138925898471622e-08
575,4705.151604,1.2698283649458788e-08
576,4706.2681,1.2257494536014023e-08
577,4707.384223999999,1.1836981208170747e-08
578,4708.50072,1.2026034686813294e-08
579,4709.616844,1.2215025175625034e-08
580,4710.733092,1.2404036661047044e-08
581,4711.849588,1.2593090139689436e-08
582,4712.965712,1.2782080628501177e-08
583,4714.082208,1.297113410714357e-08
584,4715.198332,1.316012459595531e-08
585,4716.314456,1.359455472262418e-08
586,4717.430952000001,1.4067526454566028e-08
587,4718.5472,1.4540393128370554e-08
588,4719.663572,1.5013312331243934e-08
589,4720.77982,1.548617900504846e-08
590,4721.895944,1.5958993149784904e-08
591,4723.0124399999995,1.6431964881726368e-08
592,4724.128564000001,1.6626566908184638e-08
593,4725.24506,1.6693473112269963e-08
594,4726.361184,1.6760357024194914e-08
595,4727.477432,1.6827248366839953e-08
596,4728.593928,1.689415457092533e-08
597,4729.710051999999,1.6961038482850226e-08
598,4730.826548,1.7027944686935605e-08
599,4731.942672,1.7010680505923134e-08
600,4733.05892,1.690713447106847e-08
601,4734.175292,1.6803576933655016e-08
602,4735.29154,1.6700030898800352e-08
603,4736.407912,1.65964733613869e-08
604,4737.52416,1.6492927326532234e-08
605,4738.640284,1.6389392794236442e-08
606,4739.75678,1.6246769225682925e-08
607,4740.872904,1.6008541875819104e-08
608,4741.9893999999995,1.577023512566102e-08
609,4743.105648,1.5531981309032378e-08
610,4744.221772,1.5293753959168557e-08
