wavelength flux fluxe
6.459969354018513513e+03 4.389140793301606891e-01 6.290580768556200963e-01
6.461505461633141749e+03 -4.643925742068424900e-02 7.551896442256401665e-01
6.463044846113612948e+03 -1.779070095887172465e-01 7.909606273914934205e-01
6.464580022933773762e+03 2.245360327337214690e-01 8.171373563852493138e-01
6.466113717865992840e+03 3.937879186465478298e-01 8.110421809761264589e-01
6.467645946523487510e+03 -1.914846502311974508e+00 8.005663386177891416e-01
6.469178126455160964e+03 3.158472519752111740e+00 7.967264335547086240e-01
6.470716658499825826e+03 3.360703956110378532e-01 7.002256017607602079e-01
6.472250318073962262e+03 4.353601430101343150e-01 6.946528827149948127e-01
6.473784342941810792e+03 9.095543767903092602e-01 6.917757079051212177e-01
6.475319082174954929e+03 6.088461609379610673e-01 6.520152726147989686e-01
6.476852854591779760e+03 2.364767264766300059e+00 6.831235058420810358e-01
6.478380581214387348e+03 -1.983987302513099960e-01 6.017302742042934804e-01
6.479913819520551442e+03 -8.614296284231658385e-01 5.731521146414112478e-01
6.481447537892254331e+03 -4.323802103084132820e-01 5.893984549593569433e-01
6.482973379502901480e+03 -8.294327654858808518e-01 5.913959279358693699e-01
6.484507304719342756e+03 3.050711568873240020e-01 6.023863509361099267e-01
6.486041032607821762e+03 -5.611409455763296528e-01 5.913118297582278249e-01
6.487574414519568563e+03 1.372340639709358212e-01 5.955375424899111980e-01
6.489108807865579365e+03 7.409851420520160437e-01 5.972293290554682166e-01
6.490642121611096627e+03 4.012358821483907323e-01 6.010973490745409320e-01
6.492175908709484247e+03 9.855687201331597702e-01 6.048789593200970538e-01
6.493710029117208251e+03 6.755792741743626983e-01 6.206378087862661763e-01
6.495243718823382551e+03 2.327813458683006598e+00 6.494330334675104677e-01
6.496777734174455873e+03 1.362051171615943579e+00 6.611865055780701272e-01
6.498311389042774863e+03 -4.536557671776159650e-01 6.400630183774974613e-01
6.499845518311733940e+03 1.293345231324767974e+00 6.476297819865607375e-01
6.501379279444472559e+03 6.210962417739096519e-01 6.258359520226203232e-01
6.502913259067177933e+03 -7.255336436409643985e-01 5.936729368732782675e-01
6.504447147793653130e+03 1.454587665571788202e+00 6.241329141120823820e-01
6.505980606306808113e+03 1.084535477599028130e+00 6.131485968832010025e-01
6.507513695448545150e+03 1.075861142514151103e+00 5.996604435436619918e-01
6.509049374071334569e+03 1.268393473499158874e+00 5.935112052804936145e-01
6.510582727279153005e+03 -3.481823439360962613e-01 5.843566061553534530e-01
6.512117218685717489e+03 4.306706210795033796e-01 5.902090442372860402e-01
6.513650835119390649e+03 1.896240285237332346e+00 5.964559701724000407e-01
6.515185074974586314e+03 6.556025060780967806e-01 5.911664814637763721e-01
6.516719212468438855e+03 8.614921228665128883e-01 5.808678641027744671e-01
6.518253117933615613e+03 4.880228214307567036e-01 5.834649139853254063e-01
6.519787161171247135e+03 -5.434286235181307739e-02 5.826036557202575183e-01
6.521321398908047740e+03 3.030208889409546358e-01 5.844624926895510830e-01
6.522855562268807262e+03 6.784803881879418741e-01 5.829442863559493038e-01
6.524389401975063265e+03 7.148061857025884702e-01 5.776651470129205990e-01
6.525923945161155643e+03 8.264511637026292767e-01 5.748352851922768902e-01
6.527457852689870379e+03 -2.970733693637084283e-01 5.627018284678098059e-01
6.528992086900279901e+03 -4.462164556826567763e-01 5.854825570050545824e-01
6.530526208572458017e+03 -1.043969446827532205e-01 5.945566381635498665e-01
6.532060664256140626e+03 -7.287011162725847147e-01 5.966903863552319720e-01
6.533594453125495420e+03 3.703733810819207495e-01 6.039455437483283173e-01
6.535129400656174766e+03 -1.399678037183527679e-01 5.813267180054049188e-01
6.536662762575285342e+03 7.180072773070800274e-01 5.734129383092612109e-01
6.538197739830232422e+03 -3.854631816853437143e-01 5.536319289744693339e-01
6.539732018715273625e+03 5.020860943216314265e-01 5.720361617632074847e-01
6.541265666288525608e+03 -7.307587982289411033e-02 5.746260675728734890e-01
6.542800731364052808e+03 1.970352574690861225e-01 5.794754425849827362e-01
6.544335774021350517e+03 1.226166018320876683e+00 5.774137801213434784e-01
6.545869146321235348e+03 -2.268825020233261880e-01 5.708221574718183033e-01
6.547403678176613539e+03 7.228078240736941495e-01 5.754804492735481336e-01
6.548937455403483000e+03 -1.008956489393457501e+00 5.756459245259418767e-01
6.550472414786017907e+03 8.845860294348560915e-01 6.073720018164983081e-01
6.552006744455845364e+03 4.557318250021958339e-01 6.183431131904435496e-01
6.553541020907978236e+03 5.042035032425578045e-01 6.157848813046006287e-01
6.555075438815299094e+03 5.903956925300513081e-01 6.044426894449496102e-01
6.556609909787629476e+03 7.884316050051114466e-01 5.773556286409374794e-01
6.558142985635686273e+03 3.287337350301953176e-01 5.729086439430720601e-01
6.559678649242284337e+03 -6.881160679773308531e-02 5.973930829965535816e-01
6.561213103399114516e+03 7.303771848998054095e-01 5.994798934741842888e-01
6.562747640171508465e+03 -5.002226511069541859e-01 5.805369490765633911e-01
6.564282512174148906e+03 8.383408556705252979e-01 5.949693343863687867e-01
6.565817207965115813e+03 7.322069321703760236e-01 5.866398116793397621e-01
6.567351628468087256e+03 1.188829999167093865e+00 5.876063395455536353e-01
6.568885860840787245e+03 3.573013166206993607e-01 5.788221276821754469e-01
6.570420571066460980e+03 -2.439964203815256014e-02 5.703829515873444223e-01
6.571955271437073861e+03 1.557200016042215862e-01 5.688000778941595392e-01
6.573489890052463124e+03 4.713171532777802319e-01 5.872669947083065667e-01
6.575024709731576877e+03 5.463530807874819040e-01 5.893234292896021298e-01
6.576559441074455208e+03 7.105245015782142293e-01 5.935602737620714331e-01
6.578093446693895203e+03 -5.527578164186383036e-01 5.682088481017536497e-01
6.579628795104026722e+03 2.159222844684018372e-01 5.595298003966496792e-01
6.581164034579116560e+03 1.505395862755268543e-01 5.322055717060366620e-01
6.582698211956754676e+03 1.004312751033776596e+00 5.445830400356052037e-01
6.584233177441216867e+03 6.132894181144678269e-02 5.299825417479376855e-01
6.585767264771995542e+03 7.262699971951691591e-02 5.221576606146318689e-01
6.587302209111825505e+03 1.514995174121535615e-01 5.248499729756251897e-01
6.588836748489927231e+03 6.474238262079186068e-01 5.186345232874095545e-01
6.590371530039765275e+03 2.622845051107632747e-02 5.180471110844556692e-01
6.591906968643956134e+03 6.431024972114922633e-01 5.231978327129044315e-01
6.593440844630807078e+03 -4.468138541280332610e-01 5.097014167835336451e-01
6.594975993018581903e+03 5.317806789442538484e-01 5.169655476372644332e-01
6.596511495525698592e+03 1.281062612256096189e+00 5.286900140193320219e-01
6.598045612906230417e+03 5.012080557511556789e-01 5.128329839850266358e-01
6.599580392935614327e+03 6.984041196457246858e-01 5.112260306039210223e-01
6.601116229453322376e+03 -2.357362372299349473e-01 5.073527091860882132e-01
6.602650714335561133e+03 3.277593167298831212e-01 5.202630629297753106e-01
6.604185466098959296e+03 7.843955062365642883e-01 5.260101762308302398e-01
6.605720456416273919e+03 1.704270559384916603e-02 5.152260312846976831e-01
6.607255489917022715e+03 1.033247848931610147e+00 5.190684904024748247e-01
6.608790362153719798e+03 8.541586748204746948e-01 5.143326796492115882e-01
6.610325391062023300e+03 3.372808079769337025e-02 5.129016149089176135e-01
6.611860382910762382e+03 1.401880290063206802e+00 5.346718913510580817e-01
6.613395314647194937e+03 3.607676249318088058e-01 5.226567663404754205e-01
6.614930371635885422e+03 -5.920858904075689683e-02 5.227394372675876477e-01
6.616466249646518008e+03 7.196721734480208132e-01 5.450370552970097426e-01
6.618000188452868315e+03 7.521851709200984004e-01 5.509810056622075347e-01
6.619535679459213497e+03 6.622989602351539995e-01 5.552144108047725179e-01
6.621071097119000115e+03 3.904497652999105450e-01 5.572570022633648312e-01
6.622605885719791331e+03 4.418251795187078668e-01 5.647463790536474404e-01
6.624140557492532935e+03 -2.740419144102482774e-01 5.618489996349216309e-01
6.625676625534231789e+03 2.088821282528921408e+00 5.875701188605302328e-01
6.627210878018424410e+03 8.156443499631722549e-01 5.747027370679285152e-01
6.628746593105579450e+03 -2.473662307916662390e-02 5.541576272531413272e-01
6.630281560391180392e+03 -3.559807934736721191e-01 5.532089287438962666e-01
6.631814223914784634e+03 1.858094170542762935e+00 5.717036765959415678e-01
6.633352097280415364e+03 -1.003537753033583585e-01 5.358748271817399544e-01
6.634887328543411968e+03 1.127545965043078302e-01 5.313233086537919592e-01
6.636422490267839748e+03 5.850582487664036657e-01 5.270103461073157858e-01
6.637957589055738936e+03 1.341371365824818085e+00 5.256209031147976996e-01
6.639493051400213517e+03 3.104136892382163282e-01 5.026160833268049632e-01
6.641028164083392767e+03 1.310073672020661162e+00 5.105383195371427929e-01
6.642563707643663292e+03 5.256474936609817350e-01 4.977045081267366111e-01
6.644098707768496752e+03 3.297414769898331932e-01 4.922171088608873202e-01
6.645634340354372398e+03 -1.160183534660037472e-02 4.826149230438583349e-01
6.647169426361504520e+03 5.639082484681863239e-01 4.921366642241818412e-01
6.648705413308091920e+03 1.090292320825665628e+00 5.039117385048762499e-01
6.650240249094136743e+03 5.035715059981947794e-01 5.019072476695487506e-01
6.651775602280485145e+03 4.524946757166604105e-01 5.056465540873252840e-01
6.653311749419584885e+03 2.873495210239003228e-01 5.204005084310131535e-01
6.654846383958134538e+03 -2.914509280573126526e-01 5.203562427993312367e-01
6.656381975985484132e+03 -6.452787806134111515e-01 5.338796812141413106e-01
6.657917379406219879e+03 2.059011404452444280e-02 5.507734953072631612e-01
6.659452988182327317e+03 6.102392965601156627e-01 5.702225474705993058e-01
6.660988269875368132e+03 2.962001626096923412e-01 5.834874591743577366e-01
6.662524369797216423e+03 5.174554005958545977e-01 5.962820604122995860e-01
6.664059270535783980e+03 1.605965897687964050e+00 6.253189549000308656e-01
6.665595022741016692e+03 1.826668227060085581e+00 6.417423555822304726e-01
6.667130286151133078e+03 4.106027332402159558e-01 6.366820110136008903e-01
6.668666093979541074e+03 7.491895126006533623e-01 6.494637034391380626e-01
6.670201718122009879e+03 1.311371920137810232e+00 6.626061571395928107e-01
6.671736949260663096e+03 9.913596851599792981e-01 6.570149651212691122e-01
6.673272746658011783e+03 4.999651703809447345e-01 6.565602968821647734e-01
6.674808735232938488e+03 8.805500030375561227e-02 6.610804171388112715e-01
6.676343917051487551e+03 -8.200552019923366132e-01 6.615466752461162114e-01
6.677879300830672946e+03 1.811044397881010237e+00 6.962215315406781180e-01
6.679415944857213617e+03 1.745256092990571606e+00 6.951099058289527122e-01
6.680951536629478142e+03 1.348437433283948383e+00 6.903269860968632710e-01
6.682486535697398722e+03 1.302953937324628386e+00 6.868223689276135024e-01
6.684022536618808772e+03 1.481171870819676384e+00 6.873133919883698262e-01
6.685558471350670516e+03 -1.896486801276540957e-01 6.733043440910966293e-01
6.687093812235334553e+03 -6.304484121025346610e-01 6.638608748705510099e-01
6.688629704017818767e+03 -2.604548876970100846e-01 6.701756209358834537e-01
6.690165567344144620e+03 1.247725157050662004e+00 6.907570796758750742e-01
6.691701136428465361e+03 1.538423185109532021e-01 6.682044448362032263e-01
6.693237130446121228e+03 5.436106744332177554e-01 6.810320440223425198e-01
6.694772956592198170e+03 1.282246296546133202e+00 6.841533527702083894e-01
6.696308532380045108e+03 9.105879441709257005e-01 6.735821394318771693e-01
6.697846700101052193e+03 -5.569874256735470874e-01 6.608744474803127655e-01
6.699380481472368956e+03 1.670334202280731706e+00 6.855288377288343282e-01
6.700916150211754029e+03 -1.567431163824677398e-01 6.537760283194177235e-01
6.702452329035346338e+03 6.210455491295507890e-01 6.708134170028843268e-01
6.703987948752683224e+03 6.803864428100921957e-01 6.609554307611887891e-01
6.705523709867608886e+03 8.032339711004663485e-01 6.722800938324020592e-01
6.707060349212104484e+03 7.060126280308488544e-01 6.717636953942911493e-01
6.708595809995896161e+03 1.120336110744374114e+00 6.771715933899070672e-01
6.710131599738864679e+03 1.447473823060985820e+00 6.692244609044132320e-01
6.711668203175792769e+03 1.824952863617078425e+00 6.709231035635736529e-01
6.713204449866643699e+03 -7.614833697840120430e-02 6.890977429039082391e-01
6.714739734983676499e+03 5.498522221591467529e-01 6.655848145283841388e-01
6.716276040616550745e+03 4.625081749304094103e-02 6.619353090654785943e-01
6.717811711325302895e+03 9.926128309901850466e-01 6.718186557234562262e-01
6.719347637442786436e+03 8.072088179939802544e-01 6.689423656453525879e-01
6.720884376383832205e+03 4.040200884550189664e-01 6.571718197681682971e-01
6.722420499489164285e+03 9.011402422817667290e-02 6.573503529041128113e-01
6.723956119908670189e+03 2.079470481939719839e+00 6.830407987101849709e-01
6.725492257165281444e+03 9.256851260129891346e-01 6.671721284275172748e-01
6.727027974842601907e+03 1.625781234103171657e+00 6.839642209055417643e-01
6.728564725903388535e+03 8.315707955836880716e-01 6.755978677580650738e-01
6.730100749426798757e+03 1.640745870877481805e+00 6.841227475631753707e-01
6.731636822508027763e+03 5.602670532240321410e-01 6.772724259979286954e-01
6.733173034011766504e+03 2.004260022838939836e-01 6.633421655086427782e-01
6.734709481859599691e+03 9.853367878859659035e-01 6.714595259230504709e-01
6.736245228040619622e+03 1.391018486318734426e-01 6.610045982207121140e-01
6.737781561650566800e+03 9.624685667804752098e-01 6.713555314422650078e-01
6.739318228686878683e+03 -6.613267165579622686e-02 6.610439425900321853e-01
6.740854440346045521e+03 6.564533646309895776e-01 6.754085089146248944e-01
6.742390476371367185e+03 1.724587049801039385e+00 6.788780417299276060e-01
6.743926803376532007e+03 1.185446886504583297e+00 6.721857762924082769e-01
6.745462854429016261e+03 2.238050184518472208e-01 6.604144993311956702e-01
6.746999455313264662e+03 1.846732761479207507e+00 6.713011535829713772e-01
6.748536022294055329e+03 3.280171651978278646e-01 6.496453275515050585e-01
6.750071959125111789e+03 7.043365375179686527e-01 6.586208398775061923e-01
6.751608476087285453e+03 4.442175744931920606e-02 6.499006871814877462e-01
6.753144954819612394e+03 4.433392970947435119e-01 6.490693722321621006e-01
6.754681177995093094e+03 3.906647989323207559e-01 6.493172396092458110e-01
6.756217629615259284e+03 3.788590714396678494e-01 6.456468031313659095e-01
6.757754136953685702e+03 5.847807644048225173e-01 6.574329498589582821e-01
6.759290817369620527e+03 8.102530453345359041e-01 6.510432059057371657e-01
6.760826900614024453e+03 1.522203797480468079e-01 6.472520836852191373e-01
6.762363443927674780e+03 1.848950033949808835e+00 6.674119817076082928e-01
6.763899667307955497e+03 -3.278881725497412858e-01 6.300703996241301397e-01
6.765436596977665431e+03 3.313155127013881485e-01 6.380615652535454041e-01
6.766972851134555640e+03 7.865580161587230057e-01 6.422840991637028818e-01
6.768509416370893632e+03 9.658287999289085768e-01 6.522452212774441094e-01
6.770046056759500061e+03 -4.596930726726556338e-01 6.292707634388693405e-01
6.771582536073311530e+03 5.752007583615921238e-01 6.450029577419318372e-01
6.773119289606320308e+03 1.826758458948189778e+00 6.574324692930967329e-01
6.774655503435996252e+03 4.957360522105192513e-01 6.375118858951340783e-01
6.776192648748595275e+03 9.825002817104361297e-01 6.514407733258040789e-01
6.777728383808271246e+03 -2.572917824258707520e-01 6.343365074670250792e-01
6.779267947587036360e+03 -9.933077487625413537e-01 6.389189362184828358e-01
6.780802405235514016e+03 8.932671146170986232e-01 6.368492856890114462e-01
6.782338975319383280e+03 6.238564102550785417e-01 6.428469888722245784e-01
6.783875362184511687e+03 1.483639628548108158e+00 6.462258310801221040e-01
6.785412396331217678e+03 1.082455541812740618e+00 6.480681131169867548e-01
6.786948964037949736e+03 1.143918563373808039e+00 6.384278752014094227e-01
6.788485698751348536e+03 -2.365036100206704094e-03 6.284489727077192667e-01
6.790022193863977009e+03 1.156746577189640801e+00 6.285162662779902876e-01
6.791559540715727053e+03 8.411574299245891950e-01 6.249449612380955088e-01
6.793095711990995369e+03 -3.715087370359581448e-02 6.078159507756905056e-01
6.794632806061665178e+03 3.339074771470461056e-01 6.137630814807316648e-01
6.796169443100337958e+03 9.031516267256042285e-01 6.115491134603271428e-01
6.797706212103022153e+03 -1.042960351956999876e+00 5.969645253695116116e-01
6.799243186947476715e+03 1.561263086057440574e+00 6.306373138062485451e-01
6.800779929362799521e+03 3.878297278389080671e-01 6.117450931354753152e-01
6.802316524240206491e+03 3.023147448538818782e-01 6.009219386795446871e-01
6.803853858948444213e+03 1.047069387628432602e-01 6.014675715020202373e-01
6.805390886826822680e+03 3.679850808971722453e-01 6.134304808181859636e-01
6.806926970864824398e+03 1.458043478423492134e+00 6.153698324053692437e-01
6.808464698085907003e+03 9.408046191134114000e-01 6.188065530115800517e-01
6.810001277082210436e+03 1.154271163823256341e+00 6.145919847586226448e-01
6.811538478178898004e+03 -4.428661322808115086e-01 5.901624955134107120e-01
6.813074754148761713e+03 8.798506946762055803e-01 6.100403599397093979e-01
6.814611947393582341e+03 5.341446949613033457e-01 6.061985356955824633e-01
6.816149413793375970e+03 4.057629116577651240e-01 6.057630739356716365e-01
6.817685746624353669e+03 2.073947707297778276e-01 6.151391260832494989e-01
6.819222989695793331e+03 -2.738975938862978632e-01 5.964987053932481187e-01
6.820760138572268261e+03 1.845897238087874648e-01 6.010421819188511705e-01
6.822297145284986073e+03 2.992227656901671473e-01 6.111456394900757205e-01
6.823834198379300688e+03 -4.890451590395223924e-01 6.309486218022279935e-01
6.825371077558623256e+03 1.190181338436875125e+00 6.941856702138116120e-01
6.826908626046440077e+03 2.741568259507743965e-01 7.243514889045021832e-01
6.828445082424536849e+03 9.776027816725662012e-01 7.303462518095751310e-01
6.829982373126485072e+03 6.901364370272183857e-01 7.498485761110746939e-01
6.831520216646247718e+03 3.614374116528745740e-01 7.342519966572756962e-01
6.833056513059488680e+03 1.118997170500655391e+00 7.209200285630115168e-01
6.834594166267499531e+03 8.111026448620132223e-01 6.996709840123993551e-01
6.836899589861820459e+03 8.949197703744361521e-01 4.571674354363087223e-01
6.839205959328056451e+03 1.366604580087765974e+00 6.371862500978092703e-01
6.840742218328819945e+03 1.134489934465410688e+00 6.327209969680300805e-01
6.842280496681778459e+03 1.062578733665908048e+00 6.258636940189767905e-01
6.843816923850347848e+03 9.114605127551128616e-01 6.152878673431484424e-01
6.845354716140981509e+03 6.195199536680007224e-01 6.053975895883804137e-01
6.846891398076456426e+03 1.045480766782009185e+00 6.070539497658294925e-01
6.848429141056128174e+03 7.097092748788612626e-01 5.990025559366682906e-01
6.849966362029336779e+03 5.696060920712877618e-01 5.956205618060707030e-01
6.851503362356698744e+03 1.728446336069940026e+00 6.152511755714217268e-01
6.853041225626811865e+03 1.776618211861807684e+00 6.132565373488005900e-01
6.854578125147111678e+03 1.531169562577683330e+00 6.031347484080182841e-01
6.856115596568150067e+03 8.306976990865384547e-01 5.999437577977878577e-01
6.857653248386450286e+03 1.470137483736384754e+00 6.210699398785624048e-01
6.859190143066533892e+03 -2.829759772155022168e-01 6.667794394704961158e-01
6.860727989290747246e+03 1.691178050917798714e+00 7.533743173250873060e-01
6.862265103177595847e+03 4.166099251821689387e-01 7.682200244844603620e-01
6.863802827716171123e+03 1.902790948045554875e-01 7.597786674320854416e-01
6.865340229523669223e+03 7.054990515182155697e-01 7.092815097067439734e-01
6.866877531434732191e+03 -1.116524355213472708e+00 6.228439796409349638e-01
6.868415158783151128e+03 1.257783550266162287e+00 6.152960129931199784e-01
6.869952320450451225e+03 -2.081690791602708035e-01 5.920588963796622473e-01
6.871490073415926418e+03 7.371797214480920735e-01 5.994884455598027406e-01
6.873027629631266791e+03 1.443110220313383041e-01 5.780534081174766303e-01
6.874565020372278013e+03 1.971543185420678856e-01 5.784318501854166517e-01
6.876102921014640742e+03 1.513340027413299094e+00 6.055094495153739986e-01
6.877639907110266904e+03 1.423519433735303208e+00 6.194156565642191525e-01
6.879177678277295854e+03 7.654650317175857310e-01 6.157845314851899676e-01
6.880715314055408271e+03 1.569115300774530652e+00 6.407177899740300608e-01
6.882253145129944642e+03 6.222069427040348710e-01 6.135055078330547973e-01
6.883791156987571412e+03 8.037544490243714312e-01 6.157281613213640981e-01
6.885328186795087277e+03 1.772777632288872862e+00 6.422290710544146242e-01
6.886865589216984517e+03 3.422922521006119823e-01 6.366634472884180607e-01
6.888403572826910022e+03 1.764498435727799519e+00 6.543057014907789348e-01
6.889941092344742174e+03 1.595587896302187447e+00 6.483448932408962806e-01
6.891479083612705836e+03 6.991705826387406564e-01 6.248199634678651693e-01
6.893016166145118405e+03 8.662570973222950554e-01 6.055761144652807015e-01
6.894554180484110475e+03 3.138970827064988534e-01 6.053816960220291810e-01
6.896092421777504569e+03 -4.148600151114729129e-01 6.115453796809516840e-01
6.897629637382040528e+03 -6.861076327261007579e-01 6.257492073257160392e-01
6.899167573107286444e+03 3.368169981109804811e-01 6.429864617345173450e-01
6.900705293120158785e+03 1.001982485217840724e+00 6.482453652578362702e-01
6.902243120674704187e+03 -2.401856983623190944e-01 6.289623695448894880e-01
6.903779695393989641e+03 1.098173079528348195e+00 6.208173178015429228e-01
6.905319088543696125e+03 1.024165657326237544e-01 6.034276645901882619e-01
6.906856787229993643e+03 5.864578379438099009e-01 6.161797706539113850e-01
6.908394616560077338e+03 9.740824851825016228e-01 6.525158279101882508e-01
6.909931741295813481e+03 1.444827603179899667e+00 6.790466805705779318e-01
6.911470249111967860e+03 1.778133071664554365e-01 6.679606407037625981e-01
6.913007975480938512e+03 8.105956581328616073e-01 6.761392258597215266e-01
6.914545958010180584e+03 9.877422883418846000e-02 6.436176426515844984e-01
6.916083676938713324e+03 5.555278367608260659e-01 6.285269366169436989e-01
6.917621937227258968e+03 2.925870050666855016e-01 6.383352825409545073e-01
6.919159554694102553e+03 -1.258516430657644403e+00 6.765046386180301186e-01
6.920697351278211499e+03 -3.472697137380446053e-01 7.163193920469960174e-01
6.922235806795525605e+03 1.572346555589127171e+00 7.432268928597548507e-01
6.923773519762929936e+03 3.139660986477844085e-01 7.308519501824868314e-01
6.925311479102288104e+03 4.365391036548691983e-01 6.743581096685216103e-01
6.926849685508454968e+03 -1.226244038496734495e-01 6.333765338559648184e-01
6.928387637067261494e+03 3.655868070802815173e-01 6.342633785076901010e-01
6.929926029776961514e+03 1.494031276556819998e+00 6.370582214624009865e-01
6.931463433242969586e+03 -4.829537736800430803e-02 6.177050309092195768e-01
6.933002156067499527e+03 3.105379672981208317e-01 6.161562774137424592e-01
6.934539911055369885e+03 7.779001170897891226e-01 6.435919601341540952e-01
6.936078077560379825e+03 4.411858243785029554e-01 6.622209964320069364e-01
6.937615944796654730e+03 2.006337398203074107e-01 6.713216046243178914e-01
6.939154768790302114e+03 1.665261218654169761e+00 6.922188636570701936e-01
6.940692255000789373e+03 7.547413968839122855e-01 6.657443525750942337e-01
6.942230426090016408e+03 1.458053596083844772e+00 6.557370962405536519e-01
6.943768742612478491e+03 2.118290430773781097e+00 6.730118388826846765e-01
6.945306652236761693e+03 5.755107573845268804e-03 6.980297307644878213e-01
6.946845478188804009e+03 4.053758642279652880e-01 7.224673058315276286e-01
6.948383142503530507e+03 4.709158274552001644e-01 7.348592533193974985e-01
6.949921575897014009e+03 1.099524818997126424e-01 7.150623712217392125e-01
6.951459877386828339e+03 7.474870383253371386e-01 6.736849801563005169e-01
6.952998498365671367e+03 4.526413146347993410e-01 6.356780033849271927e-01
6.954535961655072242e+03 1.653330511646227685e-01 6.244875945886834145e-01
6.956074887282294185e+03 -1.075502052357128757e-01 6.171169750176478397e-01
6.957613233102054437e+03 3.346320669878814491e-01 6.177805616188400961e-01
6.959151293473387341e+03 -1.637425765514175791e-01 6.124135390738842943e-01
6.960689253767257469e+03 1.429356872502771381e-01 6.224143492463816152e-01
6.962227878631804742e+03 6.190368559932527548e-01 6.136700435430378908e-01
6.963766308340726027e+03 3.149584491317179435e-01 6.068555558755012180e-01
6.965304832037983942e+03 5.465017681290574858e-01 6.214513495000816290e-01
6.966843341702819089e+03 6.077431850456146423e-01 6.412376903941348072e-01
6.968381105047240453e+03 4.829185828539691583e-01 6.411693130131748131e-01
6.969920070674361341e+03 8.499461675798396509e-01 6.463182265478993882e-01
6.971457935039786207e+03 1.912974704089668965e+00 6.460908806288018225e-01
6.972996859352268075e+03 3.353873978088021679e-01 6.237517167529073037e-01
6.974534942396001497e+03 -3.965501712653495825e-01 6.471506567421272393e-01
6.976073694558057468e+03 4.454274787746471675e-01 6.683150967978809254e-01
6.977611687649102350e+03 1.878996159005521083e+00 6.747933162664501161e-01
6.979150610003189286e+03 -4.262226324862851690e-01 6.531532569404283617e-01
6.980688743915824489e+03 1.989467778603926984e+00 6.490319792896845907e-01
6.982226419081265703e+03 6.923478789981492021e-01 6.035728916144488254e-01
6.983766758497858063e+03 -6.213082603281634420e-01 5.841934507501831408e-01
6.985304420817617029e+03 1.094275424184197654e+00 5.995409531705604422e-01
6.986843190301687173e+03 4.366136662679653835e-01 5.969070756067303973e-01
6.988381950428980417e+03 1.257144737724597228e+00 6.118632798265470907e-01
6.989920642776786735e+03 9.596044092456869068e-01 5.990380613894377149e-01
6.991459152105166140e+03 2.138191166260635656e-01 5.938330766833964658e-01
6.992997269533270810e+03 8.553207455075471088e-01 5.957550126372683774e-01
6.994536054168846022e+03 1.924212145778255445e-01 6.011259460794812215e-01
6.996074874168903989e+03 5.958474227500777376e-01 6.053844952177189764e-01
6.997613748279911306e+03 1.041427629056173032e+00 6.069762325151110138e-01
6.999151990131018465e+03 5.089411820810466613e-01 6.115694962062130369e-01
7.000690875789425263e+03 1.926898281045001105e-01 6.106027281251630301e-01
7.002229852649433269e+03 5.831096163938388477e-01 6.202716197097449813e-01
7.003768418345213831e+03 1.244044818990340140e+00 6.220875975382419432e-01
7.005306954173183840e+03 2.885099881721351345e-01 6.068188038890652836e-01
7.006845982163577901e+03 2.691816355362199875e-01 6.153766001030672728e-01
7.008384652144353822e+03 2.201464123941933582e-01 6.278631342633236301e-01
7.009923311259786715e+03 1.941723918082023381e+00 6.626487872508051158e-01
7.011462165479643772e+03 5.644298855320429853e-01 6.340767369198878622e-01
7.013000831582030514e+03 -1.917237573832633324e-01 6.099302256901941721e-01
7.014539926931341142e+03 1.515790286985592983e-01 5.986996071613767123e-01
7.016078418476907245e+03 1.190275243115772819e+00 6.069391329184041783e-01
7.017617205242762793e+03 1.161666985455801715e+00 6.076471357065732493e-01
7.019156309917763792e+03 1.533744789265297337e+00 6.051990086549847714e-01
7.020695267682048325e+03 1.229678908915219804e+00 5.953767757032006891e-01
7.022234044911927413e+03 -5.214412294904116618e-02 5.766370566090913696e-01
7.023772789247716901e+03 1.461695293983881871e+00 5.977395086905923360e-01
7.025312071379645204e+03 1.786039218132169371e-01 5.850835171556841852e-01
7.026850300876954861e+03 1.010677166308860064e+00 5.962151270375810608e-01
7.028389677714016216e+03 1.265163703366554815e+00 5.957775266293112715e-01
7.029928818706183847e+03 2.280528509753620148e-01 5.933873062481044292e-01
7.031467910427617426e+03 1.186359429702853019e+00 5.949482380960507966e-01
7.033006477560651547e+03 1.015525049413960490e+00 5.948313501277161519e-01
7.034545590850031658e+03 1.172462852936983158e+00 5.916849470095809638e-01
7.036084270838554403e+03 9.966809369642148919e-01 5.901676785900759059e-01
7.037624625715679031e+03 3.018061580430267954e-01 5.743626194000526208e-01
7.039162445972414389e+03 5.864308698114101270e-01 5.887483213976695273e-01
7.040701263310078502e+03 7.916044645375143185e-01 5.915080321472144798e-01
7.042240891278854178e+03 5.447153526641541621e-01 5.933562548391343450e-01
7.043779836438826351e+03 1.568751393743868183e+00 6.094788630482607106e-01
7.045318987542968898e+03 2.499882641048086496e-01 6.031098183751891773e-01
7.046858135004605174e+03 1.632065725521454902e-01 6.122816439192868554e-01
7.048396796083918161e+03 1.316409863623634879e-01 6.121279023644246031e-01
7.049936678609313276e+03 1.450466450245171623e+00 6.115452153002037816e-01
7.051475215219909842e+03 5.011927322467095713e-01 5.938989002197258005e-01
7.053014605564594603e+03 9.170193430495319209e-01 5.978054065716054133e-01
