wavelength flux unc
4.239474380148074488e+03 5.088271836199901427e-17 8.600680729372172257e-18
4.240790296233480149e+03 6.011423266910311458e-17 8.736692383133041491e-18
4.242106212318884900e+03 5.944964929519841045e-17 8.856684029970596239e-18
4.243422128404290561e+03 5.119955500638642557e-17 8.795481763628410274e-18
4.244738044489696222e+03 5.061452655507462143e-17 8.807293902775667509e-18
4.246053960575100973e+03 5.505216525296440302e-17 8.840386090361463935e-18
4.247369876660506634e+03 4.784115208858438003e-17 8.599434168189054844e-18
4.248685792745911385e+03 5.360710388389141516e-17 8.612052808433551281e-18
4.250001708831317046e+03 5.538957553354723323e-17 8.626014789992833835e-18
4.251317624916722707e+03 6.443404776054084291e-17 8.667997514802350202e-18
4.252633541002127458e+03 5.305534794553894401e-17 8.571900634319614765e-18
4.253949457087533119e+03 5.080137342056054953e-17 8.542389311605560397e-18
4.255265373172937871e+03 4.989464781158197250e-17 8.529432354490529771e-18
4.256581289258343531e+03 6.030372320382676216e-17 8.697168039104032723e-18
4.257897205343749192e+03 5.610676097696540949e-17 8.554254390312021026e-18
4.259213121429153944e+03 5.360599877059304432e-17 8.391311390167650316e-18
4.260529037514559604e+03 4.451572389872114838e-17 8.265120024639010626e-18
4.261844953599964356e+03 5.289767408589653608e-17 8.484183093442041498e-18
4.263160869685370017e+03 5.550024568206192790e-17 8.651525867264581762e-18
4.264476785770775678e+03 5.119560770050332252e-17 8.674989672520260945e-18
4.265792701856180429e+03 5.239309722096163941e-17 8.676132008946196676e-18
4.267108617941586090e+03 5.665880808289349931e-17 8.591207029816602431e-18
4.268424534026990841e+03 5.635167923017501035e-17 8.499543010236538669e-18
4.269740450112396502e+03 5.259559103491462059e-17 8.239591576574399086e-18
4.271056366197802163e+03 4.338895170319121493e-17 7.980071931192012183e-18
4.272372282283206914e+03 4.205860043274463073e-17 7.915181266498452268e-18
4.273688198368612575e+03 4.724961868893545888e-17 8.057717720931139785e-18
4.275004114454017326e+03 4.920917647284907932e-17 8.247496941688568371e-18
4.276320030539422987e+03 4.841130121503758031e-17 8.378595969791485175e-18
4.277635946624828648e+03 5.069468366515346002e-17 8.430288140631148980e-18
4.278951862710233399e+03 5.360160809590161285e-17 8.454536113107528433e-18
4.280267778795639060e+03 6.376109993628200257e-17 8.568631616538805200e-18
4.281583694881043812e+03 6.470032712588901316e-17 8.429284770548122157e-18
4.282899610966449472e+03 5.277833177583983546e-17 8.214700057581453377e-18
4.284215527051855133e+03 5.446748421750987116e-17 8.303259668322605626e-18
4.285531443137259885e+03 6.135323673014424282e-17 8.411737788214034781e-18
4.286847359222665546e+03 5.520968691137410119e-17 8.237713049403291160e-18
4.288163275308070297e+03 5.313155774973467955e-17 8.065344326178878700e-18
4.289479191393475958e+03 5.478431424445238203e-17 8.062168779807287627e-18
4.290795107478881619e+03 5.021051169156902144e-17 8.047285319045621000e-18
4.292111023564286370e+03 5.040414143807788437e-17 8.097608505971509545e-18
4.293426939649692031e+03 5.063166904608917037e-17 8.199961353426983530e-18
4.294742855735097692e+03 5.333379017461409397e-17 8.191749104305557071e-18
4.296058771820502443e+03 5.831591554763323072e-17 8.092580902208412242e-18
