wavelength	flux	unc
3560.8491101874033	3.459842764656414e-18	1.5921096664670833e-35
3562.348638786492	-7.226797838419066e-20	1.4354559596559682e-35
3563.8481673855813	-9.668723928591453e-19	1.3836729367246946e-35
3565.3476959846703	6.028006335676591e-18	1.401254842464142e-35
3566.8472245837593	5.6717301332729574e-18	1.371586811458452e-35
3568.3467531828483	9.438565059051636e-18	1.273917034928136e-35
3569.846281781937	4.410131633799943e-18	1.2663208044662428e-35
3571.3458103810262	5.895957290640157e-18	1.4016615015205666e-35
3572.8453389801152	7.042962323953137e-18	1.390930667287468e-35
3574.344867579204	6.95624153571369e-18	1.37637388018865e-35
3575.844396178293	3.201213992793747e-18	1.2527709074870194e-35
3577.3439247773827	-1.3829157032421852e-18	1.1679451860521751e-35
3578.843453376471	1.5826557295384007e-18	1.0228112377833408e-35
3580.34298197556	5.009150604402163e-18	9.456587307849035e-36
3581.8425105746496	2.6149199551447366e-18	7.801911839765065e-36
3583.342039173738	4.150664100796147e-18	6.56327125829158e-36
3584.8415677728276	6.0939421430741115e-18	6.538910458006046e-36
3586.341096371916	2.7147496949367707e-18	6.169882431061805e-36
3587.840624971005	4.785858988307761e-18	6.155045976178593e-36
3589.3401535700946	3.04456025364177e-18	5.942181699324169e-36
3590.839682169183	4.615580964081576e-18	5.817738862311581e-36
3592.3392107682726	9.000086542504627e-18	5.9131301140864394e-36
3593.8387393673615	4.162441084767371e-18	5.534594960895406e-36
3595.33826796645	6.121694879805878e-18	5.46805225181599e-36
3596.8377965655395	5.9484361102423586e-18	5.304054144692602e-36
3598.3373251646285	1.3375664567371546e-18	4.989319191330485e-36
3599.8368537637175	7.191319544958784e-19	4.811425943159505e-36
3601.3363823628065	1.858085470220209e-18	4.669605749625865e-36
3602.835910961895	7.072088180501742e-18	4.758048354679707e-36
3604.3354395609845	2.5528392229920193e-18	4.400826211245464e-36
3605.8349681600735	1.2525104728780472e-18	4.2868978210781525e-36
3607.3344967591624	3.2125287895977066e-18	4.215072418575211e-36
3608.8340253582514	2.1371685574749346e-18	4.0913545797569017e-36
3610.333553957341	5.687663286231954e-18	4.1019264237872767e-36
3611.8330825564294	5.7762667375455714e-18	3.9915096651507875e-36
3613.3326111555184	4.938522614979935e-18	3.856634531014096e-36
3614.832139754608	5.586499924497331e-18	3.802040839675018e-36
3616.3316683536964	6.26671453043745e-18	3.7477793345446994e-36
3617.831196952786	5.13528448087823e-18	3.629132178297457e-36
3619.330725551875	4.627714049306504e-18	3.45528184435187e-36
3620.8302541509634	4.823032485035894e-18	3.407263718030667e-36
3622.329782750053	6.500476598725548e-18	3.3955435715659104e-36
3623.8293113491413	1.9722339132106893e-18	3.173479602137378e-36
3625.328839948231	1.4616031201676702e-18	3.058533846864191e-36
3626.8283685473198	1.4559637129440133e-18	3.0008143406978762e-36
3628.3278971464083	4.1104453386429e-18	2.99498206922703e-36
3629.8274257454977	3.4116983714639903e-18	2.8745475287625722e-36
3631.3269543445867	7.02505551805259e-18	2.8870715945511182e-36
3632.8264829436757	4.12973146821488e-18	2.735378547081884e-36
3634.3260115427647	4.206004551727476e-18	2.6850309918766895e-36
3635.825540141854	1.9103469481164626e-18	2.560296684783522e-36
3637.3250687409427	2.399126938098281e-18	2.4761739353731746e-36
3638.8245973400317	3.158385682603048e-18	2.4795768709847164e-36
3640.3241259391207	3.1991197782779157e-18	2.4148567018983892e-36
3641.8236545382097	4.867911169169959e-18	2.388718023804421e-36
3643.323183137299	2.9610048788114104e-18	2.265133633441466e-36
3644.8227117363876	3.69297803683535e-18	2.2051078366314025e-36
3646.3222403354766	4.199292808237221e-18	2.1589748491082866e-36
3647.821768934566	3.0246576677182847e-18	2.0701510908721486e-36
3649.3212975336546	2.2930941708927117e-18	2.004655521688378e-36
3650.820826132744	2.048994619694385e-18	1.9707413186755643e-36
3652.320354731833	2.7308768217494108e-18	1.9532436074320086e-36
3653.8198833309216	1.79076992556095e-18	1.9047280986286845e-36
3655.319411930011	2.7573507372541704e-18	1.8792799804179356e-36
3656.8189405291	4.354203884633702e-18	1.868758000192115e-36
