wavelength	flux	unc
4846.399426136752	4.870425418492577e-19	4.121294667967928e-38
4847.911629058148	6.218363505928229e-19	4.432821028910409e-38
4849.423831979545	4.544354002266461e-19	4.3308545019516685e-38
4850.936034900941	5.539844678473261e-19	4.575209841231608e-38
4852.448237822338	5.993095146884769e-19	4.863502266844308e-38
4853.9604407437355	3.138440269759775e-19	5.408748681196301e-38
4855.472643665133	6.131539983979145e-19	5.401757927169863e-38
4856.984846586529	5.904591361365474e-19	4.873551958314841e-38
4858.497049507926	5.92952187612621e-19	4.520127184566104e-38
4860.009252429324	4.508416700918812e-19	4.1400969385035116e-38
4861.52145535072	6.986842386666691e-19	4.222464971429344e-38
4863.0336582721175	4.609210934992502e-19	4.062048697373224e-38
4864.545861193514	6.432586961751124e-19	3.810343786797548e-38
4866.058064114911	6.073119747307003e-19	3.866931418773529e-38
4867.570267036308	4.571493084990678e-19	3.8502355582099476e-38
4869.082469957705	6.802451196296592e-19	3.907612240614592e-38
4870.594672879101	5.381919328996751e-19	3.761484288209885e-38
4872.1068758004985	6.334388902882277e-19	3.8370251306274613e-38
4873.619078721897	4.426749202180888e-19	3.7742745741757615e-38
4875.131281643293	5.730479367703382e-19	3.7149713987873184e-38
4876.64348456469	5.95498581049877e-19	3.684158982683326e-38
4878.155687486086	8.736361759838076e-19	3.84481824371857e-38
4879.667890407483	4.4711465473099655e-19	3.639251935901323e-38
4881.1800933288805	4.252968594239008e-19	3.612590308336122e-38
4882.692296250278	4.35530980636419e-19	3.597569933307707e-38
4884.204499171674	4.172679187358692e-19	3.644223090875954e-38
4885.716702093071	4.0950051135645937e-19	3.624109510240888e-38
4887.228905014468	5.157034514072311e-19	3.619670647686511e-38
