wavelength,flux,unc
5729.957222769081,6.079635485723394e-19,3.000185738855189e-39
5731.4535025018895,5.211790032002972e-19,2.8668428101807156e-39
5732.949782234697,5.522777784316042e-19,2.9024978043443937e-39
5734.446061967506,5.33804931402659e-19,2.8744242655496127e-39
5735.942341700313,4.94754600379091e-19,2.817610167120503e-39
5737.438621433122,4.69541365250748e-19,2.8129256451614737e-39
5738.93490116593,4.886901876121339e-19,2.8059058051413767e-39
5740.431180898739,5.20859325052361e-19,2.826181492960589e-39
5741.927460631546,5.430866053173553e-19,2.8204712330129214e-39
5743.423740364355,5.121755233137467e-19,2.7681002495827608e-39
5744.920020097163,5.139412389301602e-19,2.7805096777109447e-39
5746.416299829972,4.815222695279798e-19,2.7537334191869318e-39
5747.912579562779,4.5465351864760575e-19,2.71872135607885e-39
5749.408859295587,5.35562356113446e-19,2.7871579202244324e-39
5750.905139028396,5.039711512886773e-19,2.762947020209237e-39
5752.401418761204,4.786281726440355e-19,2.701073544191303e-39
5753.897698494013,5.091918444587644e-19,2.7140104611830665e-39
5755.393978226821,4.890782047964673e-19,2.7107555501461988e-39
5756.890257959629,4.503541590171708e-19,2.6661903888185e-39
5758.386537692437,4.4666005975448705e-19,2.7007323552663135e-39
5759.882817425246,4.896387319917035e-19,2.8197251725190296e-39
5761.379097158054,4.855920555591146e-19,2.9776630682635355e-39
5762.875376890861,4.703992807368109e-19,3.123136083111626e-39
5764.37165662367,4.732431687816192e-19,3.181443753411292e-39
5765.867936356478,4.710790270573649e-19,3.1642056424864914e-39
5767.364216089287,5.108035734615897e-19,2.975924395423162e-39
5768.860495822095,5.624548511060618e-19,2.9179309090202218e-39
5770.356775554904,5.03106182638469e-19,2.8658840646890587e-39
5771.853055287712,4.793575927869273e-19,2.8420453461978223e-39
5773.34933502052,5.058823974822831e-19,2.8554119100608323e-39
5774.845614753328,4.927686092239097e-19,2.7627852884692797e-39
5776.341894486137,4.538528353951507e-19,2.652996126488208e-39
5777.838174218944,4.944357524996309e-19,2.6097152599275236e-39
5779.334453951752,5.68098382351035e-19,2.6484918097917988e-39
5780.830733684562,5.665593908035658e-19,2.6535424203450587e-39
5782.327013417369,4.702910775376589e-19,2.5252204381519823e-39
5783.823293150178,4.751919502391311e-19,2.5242530969025964e-39
5785.319572882985,4.953838589960026e-19,2.5583569260874e-39
5786.815852615795,5.355745237217521e-19,2.8374159198641166e-39
5788.312132348602,5.387059749771667e-19,3.0092758733039416e-39
5789.80841208141,5.285280576436937e-19,3.0686138289958785e-39
5791.304691814218,5.03113654353376e-19,3.2235353588421625e-39
5792.800971547028,5.049888828544696e-19,3.113833840295835e-39
5794.297251279835,5.085362129849917e-19,3.090038768152839e-39
5795.793531012643,6.192457670292825e-19,3.2219104818909134e-39
5797.289810745451,6.663398702388701e-19,3.211685117694525e-39
5798.78609047826,7.171576004113683e-19,3.198164255084721e-39
5800.282370211069,9.246322002448696e-19,3.2624424000335267e-39
5801.778649943876,9.30240833055937e-19,3.180598847584311e-39
5803.274929676684,7.650305740116181e-19,2.9108513883510077e-39
5804.771209409493,7.480045043437773e-19,2.903958730257253e-39
5806.267489142302,6.155568911409238e-19,2.5505969311616767e-39
5807.763768875109,5.346270481718975e-19,2.4888205810358355e-39
5809.260048607916,5.3981394775636085e-19,2.485302757975676e-39
5810.756328340725,4.872768380030306e-19,2.4358202169083147e-39
5812.252608073534,4.3315878734245456e-19,2.3577931273977383e-39
5813.748887806342,4.86550430848638e-19,2.3983888577186357e-39
5815.24516753915,4.611552192256472e-19,2.3894086264256734e-39
5816.74144727196,4.981427799531248e-19,2.4369170357344578e-39
5818.237727004767,4.639074923209115e-19,2.426862923359513e-39
5819.734006737575,5.682513080698041e-19,2.488503992030928e-39
5821.230286470383,5.387585855532775e-19,2.4200958025140602e-39
5822.726566203193,4.9118516199475215e-19,2.3657326057542853e-39
5824.222845936,5.420803006369245e-19,2.3974974338374542e-39
5825.7191256688075,5.28447903618873e-19,2.394476873559444e-39
5827.215405401617,5.259680336888818e-19,2.393532745026267e-39
5828.711685134424,5.348187651639406e-19,2.373058391743769e-39
5830.207964867233,4.987367774623814e-19,2.326203908347976e-39
5831.704244600042,4.557446910041383e-19,2.311310352641046e-39
5833.200524332849,4.663964029687036e-19,2.309559480222852e-39
5834.6968040656575,5.44925992761884e-19,2.3549659892638596e-39
5836.193083798466,5.370236529386515e-19,2.3417607076333083e-39
5837.6893635312745,4.713137651606572e-19,2.2805175513407228e-39
5839.185643264083,4.724191792761275e-19,2.2778417794822324e-39
5840.6819229968905,5.135848311420657e-19,2.3132778688918187e-39
