wavelength flux fluxe
5421.2164 1.437422e+00 7.274823e-01
5422.9033 1.646300e+00 7.522066e-01
5424.5902 -3.062860e-01 7.357935e-01
5426.2771 1.112162e+00 7.299535e-01
5427.9640 8.751154e-01 7.283669e-01
5429.6509 1.308900e+00 7.308632e-01
5431.3377 1.083284e+00 7.260564e-01
5433.0246 1.397891e+00 7.293101e-01
5434.7115 7.442022e-01 7.230470e-01
5436.3984 1.242386e+00 7.171480e-01
5438.0853 1.350590e+00 6.640707e-01
5439.7722 1.426762e+00 6.871402e-01
5441.4591 8.763057e-01 7.220941e-01
5443.1460 1.887473e+00 7.296332e-01
5444.8329 1.493788e+00 7.175786e-01
5446.5198 7.716539e-01 7.179932e-01
5448.2067 2.372980e-01 7.078571e-01
5449.8936 9.877326e-01 7.122022e-01
5451.5804 1.797642e+00 7.247019e-01
5453.2673 1.401804e+00 7.194417e-01
5454.9542 1.885140e+00 7.241588e-01
5456.6411 1.291588e+00 7.142839e-01
5458.3280 1.096181e+00 7.217305e-01
5460.0149 1.151156e+00 7.186700e-01
5461.7018 1.823018e+00 7.098320e-01
5463.3887 1.651271e+00 7.108218e-01
5465.0756 1.469227e+00 7.075119e-01
5466.7625 1.751605e+00 6.876834e-01
5468.4494 1.554134e+00 6.379761e-01
5470.1362 -1.346390e-01 6.655339e-01
5471.8231 -1.980207e-01 6.977716e-01
5473.5100 1.067631e+00 6.999815e-01
5475.1969 6.241644e-01 6.990468e-01
5476.8838 1.632184e+00 7.026102e-01
5478.5707 1.533201e+00 7.049612e-01
5480.2576 8.568673e-01 6.952262e-01
5481.9445 1.003994e+00 6.943589e-01
5483.6314 1.527137e+00 6.943159e-01
5485.3183 1.162855e+00 6.943859e-01
5487.0052 3.868552e-01 6.871385e-01
5488.6920 3.359056e-01 6.830008e-01
5490.3789 8.829307e-01 6.917717e-01
5492.0658 1.309112e+00 6.896250e-01
5493.7527 3.621671e-01 6.886129e-01
5495.4396 1.023613e+00 6.872016e-01
5497.1265 1.709816e+00 6.531738e-01
5498.8134 1.547375e+00 6.334994e-01
5500.5003 8.523484e-01 6.808169e-01
5502.1872 7.744686e-01 6.676477e-01
5503.8741 1.412362e+00 6.666530e-01
5505.5610 7.084952e-01 6.763814e-01
5507.2479 1.694103e+00 6.844291e-01
5508.9347 4.502130e-01 6.862352e-01
5510.6216 1.229118e+00 6.847150e-01
5512.3085 1.577656e+00 6.870818e-01
5513.9954 1.305461e+00 6.800780e-01
5515.6823 3.349284e-01 6.762884e-01
5517.3692 1.635351e+00 6.381836e-01
5519.0561 8.332528e-01 6.229220e-01
5520.7430 6.575348e-01 6.750623e-01
5522.4299 1.679438e+00 6.756718e-01
5524.1168 -1.955229e-02 6.733320e-01
5525.8037 1.770238e+00 6.756163e-01
5527.4905 1.445497e+00 6.761352e-01
5529.1774 1.849978e+00 6.781215e-01
5530.8643 1.161087e+00 6.625288e-01
5532.5512 1.339411e+00 6.691131e-01
5534.2381 1.218354e+00 6.653346e-01
5535.9250 1.275727e+00 6.665955e-01
5537.6119 1.885295e+00 6.796548e-01
5539.2988 1.147931e+00 6.739887e-01
5540.9857 1.455187e+00 6.771708e-01
5542.6726 1.502481e+00 6.803116e-01
5544.3595 1.063456e+00 6.720716e-01
5546.0463 9.178257e-01 6.710151e-01
5547.7332 1.973662e+00 6.695376e-01
5549.4201 8.654197e-01 6.601889e-01
5551.1070 1.052227e+00 6.515248e-01
5552.7939 1.234080e+00 6.629927e-01
5554.4808 5.960925e-01 6.556688e-01
5556.1677 1.135250e+00 6.597653e-01
5557.8546 1.075506e+00 6.557552e-01
5559.5415 1.466971e+00 6.508881e-01
5561.2284 1.115193e-01 6.047647e-01
5562.9153 1.078265e+00 6.320414e-01
5564.6022 1.175109e+00 6.618097e-01
5566.2890 8.454518e-01 6.592496e-01
5567.9759 1.318178e+00 6.536952e-01
5569.6628 1.318746e+00 6.444406e-01
5571.3497 1.380659e+00 6.773395e-01
5573.0366 1.912005e+00 1.078739e+00
5574.7235 1.035605e+00 1.670751e+00
5576.4104 -2.354974e-01 1.798962e+00
5578.0973 -2.334503e+00 1.789159e+00
5579.7842 3.634662e+00 1.473741e+00
5581.4711 1.579368e+00 9.990743e-01
5583.1580 -1.610769e+00 6.897786e-01
5584.8448 5.611258e-01 6.501142e-01
5586.5317 1.007360e+00 6.486962e-01
5588.2186 1.729428e+00 6.440467e-01
5589.9055 2.051377e+00 6.507596e-01
5591.5924 1.331238e+00 6.314437e-01
5593.2793 1.113770e+00 6.237328e-01
5594.9662 1.619559e+00 6.389964e-01
5596.6531 9.586565e-01 6.371055e-01
5598.3400 1.830244e+00 6.421596e-01
5600.0269 1.626872e+00 6.380518e-01
5601.7138 1.159457e+00 6.361194e-01
5603.4006 3.518378e-01 6.366698e-01
5605.0875 1.569000e+00 6.447521e-01
5606.7744 1.822389e+00 6.418649e-01
5608.4613 4.810008e-01 6.279119e-01
5610.1482 1.570785e+00 6.409594e-01
5611.8351 1.332360e+00 6.277521e-01
5613.5220 1.142487e+00 6.210960e-01
5615.2089 1.277403e+00 6.253278e-01
5616.8958 1.395339e+00 6.421564e-01
5618.5827 9.858991e-01 6.315448e-01
5620.2696 1.779414e+00 6.278928e-01
5621.9564 1.207070e+00 6.296800e-01
5623.6433 1.567632e+00 6.047451e-01
5625.3302 1.102098e+00 5.732309e-01
5627.0171 1.558446e+00 6.518743e-01
5628.7040 1.878503e+00 6.855918e-01
5630.3909 -5.909433e-02 7.298690e-01
5632.0778 1.745816e+00 7.345466e-01
5633.7647 1.200828e+00 7.239386e-01
5635.4516 1.802414e+00 7.207629e-01
5637.1385 1.063512e+00 7.250799e-01
5638.8254 1.132575e+00 7.239580e-01
5640.5123 1.453617e+00 7.341283e-01
5642.1991 1.766447e+00 7.369889e-01
5643.8860 1.004542e+00 7.284728e-01
5645.5729 7.743570e-02 7.189056e-01
5647.2598 2.035078e+00 7.331746e-01
5648.9467 2.617640e+00 7.356150e-01
5650.6336 8.458214e-01 6.082359e-01
5652.3205 1.462935e+00 6.171137e-01
5654.0074 1.023981e+00 6.052346e-01
5655.6943 1.995900e+00 6.083565e-01
5657.3812 1.158743e+00 6.022068e-01
5659.0681 1.015329e+00 5.981707e-01
5660.7549 1.035046e+00 6.028192e-01
5662.4418 1.857740e+00 6.028100e-01
5664.1287 1.770583e+00 6.024719e-01
5665.8156 1.296181e+00 7.232719e-01
5667.5025 1.879973e+00 7.208936e-01
5669.1894 2.213292e+00 7.255918e-01
5670.8763 1.260844e+00 7.274450e-01
5672.5632 1.312341e+00 7.206451e-01
5674.2501 9.413927e-01 7.152675e-01
5675.9370 2.845777e-01 7.168898e-01
5677.6239 1.977317e+00 7.238996e-01
5679.3107 1.359369e+00 6.982597e-01
5680.9976 1.034948e+00 6.511143e-01
5682.6845 8.015199e-01 6.953721e-01
5684.3714 9.919849e-01 7.313721e-01
5686.0583 1.907800e+00 6.268767e-01
5687.7452 1.034373e+00 6.261516e-01
5689.4321 5.328654e-01 6.076786e-01
5691.1190 8.631805e-01 6.081156e-01
5692.8059 1.390973e+00 6.130278e-01
5694.4928 1.133501e+00 6.098248e-01
5696.1797 1.251797e+00 6.004681e-01
5697.8666 2.781687e-01 5.481607e-01
5699.5534 1.178347e+00 5.706382e-01
5701.2403 9.712679e-01 5.973270e-01
5702.9272 1.662115e+00 5.973304e-01
5704.6141 1.408832e+00 6.019912e-01
5706.3010 7.332700e-01 5.897259e-01
5707.9879 1.038903e+00 5.927783e-01
5709.6748 1.097398e+00 5.925546e-01
5711.3617 1.090750e+00 5.881864e-01
5713.0486 5.189123e-01 5.864966e-01
5714.7355 9.669745e-01 5.836426e-01
5716.4224 1.301739e+00 5.915369e-01
5718.1092 1.338036e+00 5.894942e-01
5719.7961 1.667416e+00 5.945082e-01
5721.4830 1.445297e+00 5.949762e-01
5723.1699 1.933009e+00 5.861635e-01
5724.8568 1.456759e+00 5.862838e-01
5726.5437 1.573022e+00 5.906699e-01
5728.2306 1.536432e+00 5.926980e-01
5729.9175 1.768724e+00 5.949958e-01
5731.6044 1.651426e+00 5.887356e-01
5733.2913 7.850521e-01 5.753077e-01
5734.9782 1.326694e+00 5.619947e-01
5736.6650 2.018031e+00 5.329142e-01
5738.3519 1.649483e+00 5.608281e-01
5740.0388 1.262472e+00 5.798530e-01
5741.7257 1.772006e-02 5.704422e-01
5743.4126 8.492659e-01 5.699816e-01
5745.0995 1.530191e+00 5.737863e-01
5746.7864 9.644060e-01 5.746639e-01
5748.4733 1.376336e+00 5.768183e-01
5750.1602 1.269138e+00 5.725560e-01
5751.8471 1.807242e+00 5.734452e-01
5753.5340 1.607959e+00 5.746063e-01
5755.2209 1.506657e+00 5.747941e-01
5756.9077 1.631355e+00 5.742954e-01
5758.5946 1.742028e+00 5.748249e-01
5760.2815 9.442745e-01 5.697420e-01
5761.9684 1.519365e+00 5.706243e-01
5763.6553 1.305197e+00 5.751742e-01
5765.3422 1.561889e+00 5.684582e-01
5767.0291 1.984609e+00 5.762170e-01
5768.7160 1.184116e+00 5.473133e-01
5770.4029 1.349168e+00 5.014106e-01
5772.0898 1.365661e+00 5.421441e-01
5773.7767 3.961494e-01 5.699755e-01
5775.4635 5.012276e-01 5.705606e-01
5777.1504 8.530293e-02 5.572639e-01
5778.8373 1.393804e+00 5.650597e-01
5780.5242 1.305515e+00 5.569435e-01
5782.2111 1.888174e+00 5.591817e-01
5783.8980 1.881779e+00 5.641739e-01
5785.5849 8.347979e-01 5.547165e-01
5787.2718 1.816501e+00 5.572288e-01
5788.9587 5.039217e-01 5.551033e-01
5790.6456 7.673238e-01 5.545422e-01
5792.3325 7.323180e-01 5.506555e-01
5794.0193 1.347525e+00 5.332373e-01
5795.7062 1.146382e+00 5.077013e-01
5797.3931 1.963692e+00 5.310610e-01
5799.0800 1.631691e+00 5.488186e-01
5800.7669 1.240744e+00 5.521233e-01
5802.4538 1.217110e+00 5.532933e-01
5804.1407 1.568415e+00 5.565742e-01
5805.8276 1.410263e+00 5.513171e-01
5807.5145 1.029092e+00 5.520564e-01
5809.2014 1.106594e+00 5.491461e-01
5810.8883 3.200369e-01 5.454916e-01
5812.5751 1.033076e+00 5.450287e-01
5814.2620 2.067431e+00 5.554380e-01
5815.9489 6.113662e-01 5.504592e-01
5817.6358 1.150932e+00 5.473593e-01
5819.3227 2.387057e+00 5.542755e-01
5821.0096 1.479723e+00 5.477261e-01
5822.6965 1.309332e+00 5.520781e-01
5824.3834 1.216992e+00 5.484596e-01
5826.0703 7.736220e-01 5.404034e-01
5827.7572 9.942245e-01 5.424533e-01
5829.4441 2.065089e+00 5.475276e-01
5831.1310 1.464263e+00 5.464819e-01
5832.8178 1.497493e+00 5.439968e-01
5834.5047 3.197655e-01 5.474424e-01
5836.1916 1.773957e+00 5.463440e-01
5837.8785 1.185665e+00 5.411824e-01
5839.5654 1.423478e+00 5.444359e-01
5841.2523 1.569748e+00 5.396779e-01
5842.9392 1.294669e+00 5.399936e-01
5844.6261 1.193933e+00 5.417845e-01
5846.3130 1.787158e+00 5.447085e-01
5847.9999 2.616898e-01 4.920216e-01
5849.6868 1.123930e+00 5.088286e-01
5851.3736 5.691153e-01 5.336827e-01
5853.0605 1.027666e+00 5.350907e-01
5854.7474 5.307100e-01 5.341166e-01
5856.4343 1.013056e+00 4.986011e-01
5858.1212 1.201527e+00 4.966826e-01
5859.8081 1.667853e+00 5.389594e-01
5861.4950 9.370346e-01 5.388751e-01
5863.1819 6.943444e-01 5.473405e-01
5864.8688 3.571879e-01 5.530118e-01
5866.5557 7.009188e-01 5.562555e-01
5868.2426 1.788869e+00 5.575406e-01
5869.9294 1.520824e+00 5.527951e-01
5871.6163 5.927446e-01 5.371762e-01
5873.3032 5.173154e-01 5.322766e-01
5874.9901 9.741213e-01 5.346747e-01
5876.6770 1.845229e+00 5.329557e-01
5878.3639 1.270631e+00 5.230222e-01
5880.0508 1.804325e+00 5.303143e-01
5881.7377 8.965767e-01 5.241774e-01
5883.4246 1.368291e+00 5.356801e-01
5885.1115 1.026453e+00 5.801973e-01
5886.7984 9.920021e-01 6.591470e-01
5888.4853 -3.288496e-02 6.953590e-01
5890.1721 5.415198e-01 7.049044e-01
5891.8590 -4.941428e-01 6.929344e-01
5893.5459 6.583810e-01 6.655083e-01
5895.2328 1.678173e+00 6.305550e-01
5896.9197 7.606074e-01 6.177598e-01
5898.6066 1.690617e+00 5.714453e-01
5900.2935 1.054076e+00 5.337968e-01
5901.9804 9.996315e-01 5.228174e-01
5903.6673 1.073017e+00 5.171648e-01
5905.3542 1.174863e+00 5.220781e-01
5907.0411 7.046799e-01 5.288179e-01
5908.7279 2.157650e+00 5.256230e-01
5910.4148 1.391543e+00 5.260377e-01
5912.1017 7.609481e-01 5.308910e-01
5913.7886 1.296739e+00 5.336776e-01
5915.4755 1.838975e+00 5.403006e-01
5917.1624 8.943120e-01 5.217336e-01
5918.8493 1.490775e+00 4.799834e-01
5920.5362 1.183885e+00 4.838811e-01
5922.2231 1.414130e+00 5.158527e-01
5923.9100 1.257404e+00 5.213344e-01
5925.5969 1.000112e+00 5.217650e-01
5927.2837 9.263459e-01 5.200828e-01
5928.9706 2.626383e-03 5.354079e-01
5930.6575 1.765625e+00 5.057597e-01
5932.3444 1.221121e+00 5.892010e-01
5934.0313 3.999398e-01 6.125844e-01
5935.7182 5.830003e-01 6.057662e-01
5937.4051 6.687447e-01 5.918117e-01
5939.0920 4.904458e-01 5.905048e-01
5940.7789 1.450273e+00 5.915828e-01
5942.4658 6.701650e-01 5.943283e-01
5944.1527 1.332877e+00 5.989561e-01
5945.8396 1.747838e+00 6.099422e-01
5947.5264 1.101349e+00 6.237626e-01
5949.2133 9.074947e-01 6.291429e-01
5950.9002 1.009374e+00 6.287481e-01
5952.5871 1.689020e+00 6.330414e-01
5954.2740 6.006565e-01 6.253674e-01
5955.9609 8.938128e-01 5.334584e-01
5957.6478 7.637047e-01 5.277263e-01
5959.3347 1.484858e+00 5.262126e-01
5961.0216 1.886249e+00 5.229509e-01
5962.7085 6.305549e-01 5.187370e-01
5964.3954 1.571877e+00 5.193950e-01
5966.0822 1.123957e+00 5.166946e-01
5967.7691 1.503489e+00 5.220228e-01
5969.4560 1.711030e+00 5.215884e-01
5971.1429 1.093645e+00 5.168371e-01
5972.8298 1.161535e+00 5.159070e-01
5974.5167 7.914532e-01 5.209968e-01
5976.2036 1.794244e+00 5.191932e-01
5977.8905 1.665539e+00 5.184203e-01
5979.5774 1.163971e+00 5.951843e-01
5981.2643 1.579200e+00 5.898854e-01
5982.9512 1.543216e+00 5.847013e-01
5984.6380 1.425292e+00 5.374891e-01
5986.3249 8.294060e-01 5.369046e-01
5988.0118 1.173268e+00 5.745080e-01
5989.6987 1.455097e+00 4.966591e-01
5991.3856 1.753896e+00 4.413196e-01
5993.0725 1.866365e+00 4.392514e-01
5994.7594 1.378485e+00 4.389669e-01
5996.4463 5.813374e-01 4.342809e-01
5998.1332 1.073799e+00 4.351003e-01
5999.8201 1.055028e+00 4.348725e-01
6001.5070 1.724072e+00 4.376662e-01
6003.1939 4.881741e-01 4.367656e-01
6004.8807 3.129838e-01 4.307568e-01
6006.5676 8.709008e-01 4.217876e-01
6008.2545 1.086898e+00 4.282532e-01
6009.9414 1.038630e+00 4.265904e-01
6011.6283 5.780095e-01 4.235094e-01
6013.3152 9.228817e-01 4.267270e-01
6015.0021 1.206826e+00 4.254595e-01
6016.6890 1.829855e+00 4.239955e-01
6018.3759 1.883053e+00 4.256671e-01
6020.0628 2.190814e+00 4.114721e-01
6021.7497 1.302532e+00 4.007558e-01
6023.4365 1.064558e+00 4.185648e-01
6025.1234 9.567061e-01 4.171472e-01
6026.8103 9.393364e-01 4.205932e-01
6028.4972 1.459112e+00 4.241809e-01
6030.1841 1.041268e+00 4.220654e-01
6031.8710 2.481953e-01 4.173919e-01
6033.5579 7.236403e-01 4.195354e-01
6035.2448 7.153042e-01 4.165901e-01
6036.9317 1.330062e+00 4.174563e-01
6038.6186 1.305696e+00 4.201009e-01
6040.3055 9.768277e-01 4.180279e-01
6041.9923 1.386003e+00 4.184912e-01
6043.6792 1.034441e+00 4.143886e-01
6045.3661 7.084682e-01 4.122782e-01
6047.0530 8.538155e-01 4.131010e-01
6048.7399 9.818075e-01 4.125406e-01
6050.4268 1.385682e+00 4.143390e-01
6052.1137 6.117102e-01 3.863683e-01
6053.8006 1.117272e+00 3.875144e-01
6055.4875 9.981749e-01 4.096502e-01
6057.1744 9.304107e-01 4.072296e-01
6058.8613 4.505145e-02 4.042874e-01
6060.5481 9.095534e-01 4.069165e-01
6062.2350 9.678917e-01 4.074682e-01
6063.9219 9.891716e-01 4.091919e-01
6065.6088 1.080716e+00 4.022746e-01
6067.2957 4.028178e-01 3.978023e-01
6068.9826 5.054124e-01 4.040683e-01
6070.6695 4.142968e-01 4.032445e-01
6072.3564 1.809421e+00 4.282734e-01
6074.0433 1.636835e+00 4.505094e-01
6075.7302 1.292576e+00 4.079234e-01
6077.4171 3.709726e-01 3.968598e-01
6079.1040 1.296865e+00 4.004990e-01
6080.7908 1.116661e+00 4.010986e-01
6082.4777 8.559433e-01 4.023956e-01
6084.1646 1.373723e+00 4.045323e-01
6085.8515 1.487407e+00 4.040027e-01
6087.5384 1.240028e+00 4.019925e-01
6089.2253 1.263000e+00 3.983363e-01
6090.9122 1.028722e+00 4.021258e-01
6092.5991 1.158412e+00 4.037209e-01
6094.2860 5.703741e-01 3.990684e-01
6095.9729 1.565980e+00 4.051427e-01
6097.6598 8.907119e-01 3.981256e-01
6099.3466 1.624195e+00 3.983000e-01
6101.0335 8.096142e-01 3.972849e-01
6102.7204 7.096886e-01 3.968328e-01
6104.4073 7.061528e-01 3.955246e-01
6106.0942 1.331675e+00 3.972059e-01
6107.7811 4.637880e-01 3.920688e-01
6109.4680 1.067300e+00 3.929467e-01
6111.1549 7.407598e-01 3.916441e-01
6112.8418 8.616719e-01 3.931949e-01
6114.5287 1.327679e+00 3.916090e-01
6116.2156 1.430371e+00 3.777169e-01
6117.9024 7.797870e-01 3.688285e-01
6119.5893 1.065283e+00 3.874842e-01
6121.2762 8.554549e-01 3.910068e-01
6122.9631 9.356638e-01 3.870545e-01
6124.6500 1.175575e+00 3.638067e-01
6126.3369 1.500455e+00 3.704921e-01
6128.0238 1.355635e+00 3.903719e-01
6129.7107 1.674554e+00 3.904061e-01
6131.3976 7.161941e-01 3.879028e-01
6133.0845 1.501362e+00 3.891618e-01
6134.7714 1.313630e+00 3.868358e-01
6136.4583 1.425335e+00 3.954286e-01
6138.1451 9.465658e-01 3.941949e-01
6139.8320 9.582208e-01 3.927780e-01
6141.5189 1.158553e+00 3.947197e-01
6143.2058 9.895127e-01 3.931443e-01
6144.8927 6.068528e-01 3.870495e-01
6146.5796 7.594120e-01 3.882670e-01
6148.2665 1.590467e+00 3.893555e-01
6149.9534 2.009356e+00 3.874240e-01
6151.6403 9.085058e-01 3.889485e-01
6153.3272 7.612854e-01 3.990759e-01
6155.0141 3.350390e-01 4.700137e-01
6156.7009 1.021270e+00 4.783319e-01
6158.3878 7.170046e-01 4.761940e-01
6160.0747 9.944760e-01 4.559450e-01
6161.7616 1.516038e+00 4.442305e-01
6163.4485 8.211267e-01 4.350879e-01
6165.1354 1.043723e+00 4.280706e-01
6166.8223 9.451035e-01 4.335327e-01
6168.5092 1.658810e+00 4.466319e-01
6170.1961 4.768507e-01 4.390733e-01
6171.8830 6.600616e-01 4.379869e-01
6173.5699 5.318434e-01 4.389377e-01
6175.2567 8.471511e-01 4.335698e-01
6176.9436 4.349112e-01 4.281851e-01
6178.6305 3.831297e-01 4.264717e-01
6180.3174 1.442482e+00 3.793796e-01
6182.0043 4.511022e-01 3.732130e-01
6183.6912 6.406199e-01 3.753741e-01
6185.3781 2.667184e-01 3.728302e-01
6187.0650 7.430718e-01 3.730687e-01
6188.7519 1.425332e+00 3.747239e-01
6190.4388 5.072045e-01 3.716482e-01
6192.1257 5.434328e-01 3.728825e-01
6193.8126 1.826691e+00 3.786097e-01
6195.4994 2.986308e+00 3.834912e-01
6197.1863 2.239150e+00 3.770889e-01
6198.8732 2.204996e+00 3.692534e-01
6200.5601 1.133201e+00 3.535495e-01
6202.2470 3.754253e-01 3.614495e-01
6203.9339 1.513153e+00 3.777937e-01
6205.6208 1.688795e+00 3.765194e-01
6207.3077 7.532481e-01 3.671655e-01
6208.9946 7.298124e-01 3.686028e-01
6210.6815 3.253897e-01 3.686561e-01
6212.3684 -7.595663e-02 3.669449e-01
6214.0552 1.705779e+00 3.723360e-01
6215.7421 1.053827e+00 3.684403e-01
6217.4290 8.323706e-01 3.673233e-01
6219.1159 3.718038e-01 3.738160e-01
6220.8028 1.022724e+00 3.790980e-01
6222.4897 8.364021e-01 3.731535e-01
6224.1766 1.175030e+00 3.551039e-01
6225.8635 3.726632e-01 3.440155e-01
6227.5504 -1.800276e-01 3.530885e-01
6229.2373 1.169914e+00 3.658253e-01
6230.9242 1.729581e+00 3.784588e-01
6232.6110 1.135756e+00 3.949259e-01
6234.2979 1.236649e+00 4.115640e-01
6235.9848 5.139002e-01 4.102628e-01
6237.6717 9.569974e-01 4.014403e-01
6239.3586 1.320305e+00 3.883472e-01
6241.0455 1.161056e+00 3.837742e-01
6242.7324 8.937981e-01 3.762272e-01
6244.4193 7.652781e-01 3.718366e-01
6246.1062 1.304971e+00 3.692742e-01
6247.7931 1.074820e+00 3.635796e-01
6249.4800 1.211011e+00 3.996550e-01
6251.1669 8.444514e-01 4.014020e-01
6252.8537 8.522734e-01 4.060916e-01
6254.5406 4.179375e-01 4.147253e-01
6256.2275 1.084596e+00 4.360074e-01
6257.9144 6.581228e-01 4.387430e-01
6259.6013 1.933045e-01 4.314186e-01
6261.2882 9.280592e-01 4.194145e-01
6262.9751 1.011679e+00 4.153958e-01
6264.6620 8.788116e-01 4.134741e-01
6266.3489 1.745390e+00 4.177045e-01
6268.0358 1.060892e+00 4.073024e-01
6269.7227 6.779334e-01 3.968266e-01
6271.4095 3.536268e-01 3.956385e-01
6273.0964 9.343813e-01 3.598606e-01
6274.7833 -1.934993e-03 3.587605e-01
6276.4702 9.405624e-01 3.648392e-01
6278.1571 1.216221e+00 3.595767e-01
6279.8440 5.354961e-01 3.356973e-01
6281.5309 4.657413e-01 3.392857e-01
6283.2178 8.650869e-01 3.673396e-01
6284.9047 2.476303e-01 3.842458e-01
6286.5916 1.136146e+00 3.902844e-01
6288.2785 5.881795e-01 3.880840e-01
6289.9653 4.743392e-01 3.687976e-01
6291.6522 -3.023068e-01 3.548777e-01
6293.3391 3.437698e-01 3.717440e-01
6295.0260 1.757819e+00 5.236166e-01
6296.7129 2.478577e+00 1.061563e+00
6300.0867 -1.759925e+00 1.434885e+00
6301.7736 1.688774e+00 1.333663e+00
6303.4605 8.540623e-01 8.784888e-01
6305.1474 1.762454e+00 5.296059e-01
6306.8343 1.131926e+00 4.312441e-01
6308.5211 7.750648e-01 3.874779e-01
6310.2080 3.737800e-01 3.592746e-01
6311.8949 7.545932e-01 3.510082e-01
6313.5818 8.007874e-01 3.447668e-01
6315.2687 9.828826e-01 3.458181e-01
6316.9556 8.757892e-01 3.491192e-01
6318.6425 3.732563e-01 3.572869e-01
6320.3294 5.766154e-01 3.599003e-01
6322.0163 9.460422e-01 3.572050e-01
6323.7032 1.339268e+00 3.574441e-01
6325.3901 5.329200e-01 3.542380e-01
6327.0770 6.224938e-01 3.736848e-01
6328.7638 1.347770e+00 3.785333e-01
6330.4507 6.915136e-01 3.739179e-01
6332.1376 8.227289e-01 3.580268e-01
6333.8245 2.353916e-01 3.893260e-01
6335.5114 2.340010e-01 3.825647e-01
6337.1983 2.712107e-01 3.798557e-01
6338.8852 1.088465e+00 3.841681e-01
6340.5721 9.278706e-01 3.862201e-01
6342.2590 1.089918e+00 3.831214e-01
6343.9459 1.024027e+00 3.859300e-01
6345.6328 6.839058e-01 3.894568e-01
6347.3196 7.673108e-01 3.781688e-01
6349.0065 2.926944e-01 3.680481e-01
6350.6934 -1.477145e-01 3.817384e-01
6352.3803 1.096041e+00 3.972040e-01
6354.0672 1.648286e+00 4.056699e-01
6355.7541 1.049171e+00 4.044437e-01
6357.4410 8.324716e-01 4.259598e-01
6359.1279 4.092800e-01 5.346476e-01
6360.8148 1.459448e+00 7.936606e-01
6362.5017 3.542523e-02 8.705582e-01
6364.1886 -1.074225e-02 8.268338e-01
6365.8754 2.034520e-01 6.609834e-01
6367.5623 9.507869e-01 4.891234e-01
6369.2492 6.355623e-02 3.856829e-01
6370.9361 6.984297e-01 3.807625e-01
6372.6230 7.829435e-01 3.784538e-01
6374.3099 1.410076e+00 3.762280e-01
6375.9968 5.480458e-01 3.755027e-01
6377.6837 1.289102e+00 3.821573e-01
6379.3706 7.593297e-01 3.788362e-01
6381.0575 9.351942e-01 3.868192e-01
6382.7444 1.112817e+00 3.967864e-01
6384.4313 1.351221e+00 4.162147e-01
6386.1181 7.705385e-01 4.125057e-01
6387.8050 5.925747e-01 4.069019e-01
6389.4919 7.856571e-01 4.015434e-01
6391.1788 1.291838e+00 4.003214e-01
6392.8657 1.475492e+00 3.985503e-01
6394.5526 1.635924e+00 3.952769e-01
6396.2395 9.237922e-01 3.903977e-01
6397.9264 8.674286e-01 3.865848e-01
6399.6133 5.967148e-01 3.862662e-01
6401.3002 1.350346e+00 3.865377e-01
6402.9871 1.536084e+00 3.862386e-01
6404.6739 1.378852e+00 3.835603e-01
6406.3608 1.307643e+00 3.822378e-01
6408.0477 1.596209e+00 3.805104e-01
6409.7346 1.392678e+00 3.769287e-01
6411.4215 1.239566e+00 3.783914e-01
6413.1084 1.533768e+00 3.777799e-01
6414.7953 1.415351e+00 3.746939e-01
6416.4822 7.553216e-01 3.726065e-01
6418.1691 1.251345e+00 3.754119e-01
6419.8560 1.393110e+00 3.739797e-01
6421.5429 1.913655e+00 3.749294e-01
6423.2297 1.082732e+00 3.694505e-01
6424.9166 1.249800e+00 3.663003e-01
6426.6035 9.223996e-01 3.637748e-01
6428.2904 1.365237e+00 3.632473e-01
6429.9773 1.196123e+00 3.613531e-01
6431.6642 9.747121e-01 3.610807e-01
6433.3511 8.991848e-01 3.603184e-01
6435.0380 7.737583e-01 3.566020e-01
6436.7249 9.008054e-01 3.517413e-01
6438.4118 1.286722e+00 3.548326e-01
6440.0987 8.025921e-01 3.507022e-01
6441.7856 1.297083e-01 3.468910e-01
6443.4724 6.857459e-01 3.506461e-01
6445.1593 1.441077e+00 3.542248e-01
6446.8462 1.059629e+00 3.538023e-01
6448.5331 1.179589e+00 3.523842e-01
6450.2200 1.166776e+00 3.582884e-01
6451.9069 1.285983e+00 3.619440e-01
6453.5938 8.829484e-01 3.639876e-01
6455.2807 -1.719514e-01 3.463669e-01
6456.9676 7.245882e-01 3.323075e-01
6458.6545 1.071631e+00 3.500255e-01
6460.3414 8.959731e-01 3.638324e-01
6462.0282 6.193897e-01 3.666563e-01
6463.7151 1.130957e+00 3.780577e-01
6465.4020 1.688314e+00 3.834523e-01
6467.0889 8.063618e-01 3.828313e-01
6468.7758 9.352534e-01 3.828887e-01
6470.4627 6.373657e-01 3.737224e-01
6472.1496 6.274336e-01 3.644985e-01
6473.8365 5.584897e-01 3.548763e-01
6475.5234 1.305341e+00 3.557418e-01
6477.2103 1.432061e+00 3.525049e-01
6478.8972 6.121788e-01 3.488637e-01
6480.5840 1.421280e+00 3.474747e-01
6482.2709 1.020155e+00 3.415114e-01
6483.9578 1.250690e+00 3.441070e-01
6485.6447 9.421536e-01 3.398997e-01
6487.3316 8.654318e-01 3.399553e-01
6489.0185 8.457252e-01 3.399279e-01
6490.7054 6.610774e-01 3.387633e-01
6492.3923 1.381531e+00 3.428978e-01
